Filename,Site,Lat,Lon,TagNumber,Color,Category,Ranking,Surveyor,"Black=TX, Yellow=PS, Blue=SW"
P9092445-TX-127.JPG,Texas Rock,24.681333,-82.890883,127,Black,Light,3,,
P9092561-TX-128.JPG,Texas Rock,24.681333,-82.890883,128,Black,Light,3,,
P9095888-TX-131.JPG,Texas Rock,24.681333,-82.890883,131,Black,Moderate,4,,
P9096044-TX-132.JPG,Texas Rock,24.681333,-82.890883,132,Black,Moderate,4,,
P9096163-TX-133.JPG,Texas Rock,24.681333,-82.890883,133,Black,Heavy,5,,
P9096349-TX-134.JPG,Texas Rock,24.681333,-82.890883,134,Black,Light,3,,
P9096513-TX-135.JPG,Texas Rock,24.681333,-82.890883,135,Black,Bleached,1,,
P9096551-TX-136.JPG,Texas Rock,24.681333,-82.890883,136,Black,Moderate,4,,
P9091396-TX-137.JPG,Texas Rock,24.681333,-82.890883,137,Black,Moderate,4,,
P9091700-TX-138.JPG,Texas Rock,24.681333,-82.890883,138,Black,Bleached,1,,
P9091938-TX-139.JPG,Texas Rock,24.681333,-82.890883,139,Black,Moderate,4,,
P9093544-TX-140.JPG,Texas Rock,24.681333,-82.890883,140,Black,Moderate,4,,
P9093817-TX-142.JPG,Texas Rock,24.681333,-82.890883,142,Black,Light,3,,
P9093865-TX-143.JPG,Texas Rock,24.681333,-82.890883,143,Black,Moderate,4,,
P9094003-TX-145.JPG,Texas Rock,24.681333,-82.890883,145,Black,Heavy,5,,
P9092471-TX-146.JPG,Texas Rock,24.681333,-82.890883,146,Black,Heavy,5,,
P9092401-TX-147.JPG,Texas Rock,24.681333,-82.890883,147,Black,Heavy,5,,
P9092298-TX-149.JPG,Texas Rock,24.681333,-82.890883,149,Black,Heavy,5,,
P9092259-TX-150.JPG,Texas Rock,24.681333,-82.890883,150,Black,Heavy,5,,
P9092201-TX-151.JPG,Texas Rock,24.681333,-82.890883,151,Black,Light,3,,
P9092161-TX-152.JPG,Texas Rock,24.681333,-82.890883,152,Black,Moderate,4,,
P9093607-TX-153.JPG,Texas Rock,24.681333,-82.890883,153,Black,Heavy,5,,
P9093486-TX-154.JPG,Texas Rock,24.681333,-82.890883,154,Black,Light,3,,
P9093442-TX-155.JPG,Texas Rock,24.681333,-82.890883,155,Black,Moderate,4,,
P9093337-TX-156.JPG,Texas Rock,24.681333,-82.890883,156,Black,Bleached,1,,
P9093237-TX-158.JPG,Texas Rock,24.681333,-82.890883,158,Black,Heavy,5,,
P9093195-TX-159.JPG,Texas Rock,24.681333,-82.890883,159,Black,Moderate,4,,
P9093064-TX-160.JPG,Texas Rock,24.681333,-82.890883,160,Black,Recently Dead,2,,
P9091587-TX-161.JPG,Texas Rock,24.681333,-82.890883,161,Black,Heavy,5,,
P9091693-TX-162.JPG,Texas Rock,24.681333,-82.890883,162,Black,Moderate,4,,
P9091854-TX-163.JPG,Texas Rock,24.681333,-82.890883,163,Black,Recently Dead,2,,
P9092000-TX-164.JPG,Texas Rock,24.681333,-82.890883,164,Black,Bleached,1,,
P9092208-TX-165.JPG,Texas Rock,24.681333,-82.890883,165,Black,Heavy,5,,
P9092306-TX-166.JPG,Texas Rock,24.681333,-82.890883,166,Black,Light,3,,
P9092582-TX-167.JPG,Texas Rock,24.681333,-82.890883,167,Black,Light,3,,
P9092684-TX-168.JPG,Texas Rock,24.681333,-82.890883,168,Black,Bleached,1,,
P9090799-TX-169.JPG,Texas Rock,24.681333,-82.890883,169,Black,Heavy,5,,
P9090913-TX-170.JPG,Texas Rock,24.681333,-82.890883,170,Black,Light,3,,
P9091017-TX-171.JPG,Texas Rock,24.681333,-82.890883,171,Black,Bleached,1,,
P9091119-TX-172.JPG,Texas Rock,24.681333,-82.890883,172,Black,Heavy,5,,
P9092022-TX-173.JPG,Texas Rock,24.681333,-82.890883,173,Black,Moderate,4,,
P9092125-TX-174.JPG,Texas Rock,24.681333,-82.890883,174,Black,Light,3,,
P9092186-TX-175.JPG,Texas Rock,24.681333,-82.890883,175,Black,Moderate,4,,
P9094113-TX-177.JPG,Texas Rock,24.681333,-82.890883,177,Black,Moderate,4,,
P9094355-TX-178.JPG,Texas Rock,24.681333,-82.890883,178,Black,Light,3,,
P9094448-TX-179.JPG,Texas Rock,24.681333,-82.890883,179,Black,Moderate,4,,
P9092373-TX-148.JPG,Texas Rock,24.681333,-82.890883,148,Black,Bleached,1,,
P9097282-TX-1.JPG,Texas Rock,24.681333,-82.890883,1,Black,Heavy,5,,
P9097415-TX-2.JPG,Texas Rock,24.681333,-82.890883,2,Black,Heavy,5,,
P9097587-TX-3.JPG,Texas Rock,24.681333,-82.890883,3,Black,Recently Dead,2,,
P9097678-TX-4.JPG,Texas Rock,24.681333,-82.890883,4,Black,Light,3,,
P9097884-TX-5.JPG,Texas Rock,24.681333,-82.890883,5,Black,Moderate,4,,
P9098025-TX-6.JPG,Texas Rock,24.681333,-82.890883,6,Black,Heavy,5,,
P9093081-TX-8.JPG,Texas Rock,24.681333,-82.890883,8,Black,Heavy,5,,
P9090068-TX-10.JPG,Texas Rock,24.681333,-82.890883,10,Black,Moderate,4,,
P9090147-TX-11.JPG,Texas Rock,24.681333,-82.890883,11,Black,Bleached,1,,
P9090229-TX-12.JPG,Texas Rock,24.681333,-82.890883,12,Black,Moderate,4,,
P9090499-TX-14.JPG,Texas Rock,24.681333,-82.890883,14,Black,Heavy,5,,
P9090580-TX-15.JPG,Texas Rock,24.681333,-82.890883,15,Black,Heavy,5,,
P9090689-TX-16.JPG,Texas Rock,24.681333,-82.890883,16,Black,Moderate,4,,
P9092811-TX-17.JPG,Texas Rock,24.681333,-82.890883,17,Black,Light,3,,
P9090350-TX-18.JPG,Texas Rock,24.681333,-82.890883,18,Black,Recently Dead,2,,
P9092896-TX-19.JPG,Texas Rock,24.681333,-82.890883,19,Black,Bleached,1,,
P9093149-TX-22.JPG,Texas Rock,24.681333,-82.890883,22,Black,Heavy,5,,
P9093305-TX-23.JPG,Texas Rock,24.681333,-82.890883,23,Black,Moderate,4,,
P9093419-TX-24.JPG,Texas Rock,24.681333,-82.890883,24,Black,Moderate,4,,
P9091188-TX-25.JPG,Texas Rock,24.681333,-82.890883,25,Black,Moderate,4,,
P9091305-TX-26.JPG,Texas Rock,24.681333,-82.890883,26,Black,Moderate,4,,
P9091386-TX-27.JPG,Texas Rock,24.681333,-82.890883,27,Black,Heavy,5,,
P9091404-TX-28.JPG,Texas Rock,24.681333,-82.890883,28,Black,Light,3,,
P9091543-TX-29.JPG,Texas Rock,24.681333,-82.890883,29,Black,Light,3,,
P9091658-TX-30.JPG,Texas Rock,24.681333,-82.890883,30,Black,Bleached,1,,
P9091739-TX-31.JPG,Texas Rock,24.681333,-82.890883,31,Black,Moderate,4,,
P9091845-TX-32.JPG,Texas Rock,24.681333,-82.890883,32,Black,Bleached,1,,
P9092494-TX-33.JPG,Texas Rock,24.681333,-82.890883,33,Black,Heavy,5,,
P9092457-TX-35.JPG,Texas Rock,24.681333,-82.890883,35,Black,Moderate,4,,
P9092407-TX-36.JPG,Texas Rock,24.681333,-82.890883,36,Black,Bleached,1,,
P9092364-TX-37.JPG,Texas Rock,24.681333,-82.890883,37,Black,Light,3,,
P9092310-TX-38.JPG,Texas Rock,24.681333,-82.890883,38,Black,Bleached,1,,
NoPic,Texas Rock,24.681333,-82.890883,183,Black,NoPic,,SL,
NoPic,Texas Rock,24.681333,-82.890883,157,Black,NoPic,,SL,
MF,Texas Rock,24.681333,-82.890883,141,Black,MissingFrag,,SL,
NoPic,Texas Rock,24.681333,-82.890883,21,Black,NoPic,,SL,
P9093015-TX-20.JPG,Texas Rock,24.681333,-82.890883,20,Black,Light,3,SL,
P9095761-TX-130.JPG,Texas Rock,24.681333,-82.890883,130,Black,Recently Dead,2,SL,
P9095598-TX-129.JPG,Texas Rock,24.681333,-82.890883,129,Black,Moderate,4,SL,
P9092814-TX-102.JPG,Texas Rock,24.681333,-82.890883,102,Black,Recently Dead,2,SL,
MF,Texas Rock,24.681333,-82.890883,63,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,64,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,83,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,85,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,144,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,114,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,117,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,7,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,176,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,180,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,39,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,34,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,58,Black,MissingFrag,,,
MF,Texas Rock,24.681333,-82.890883,82,Black,MissingFrag,,,
NoPic,Texas Rock,24.681333,-82.890883,96,Black,NoPic,,SL,
NoPic,Texas Rock,24.681333,-82.890883,43,Black,NoPic,,SL,
NoPic,Texas Rock,24.681333,-82.890883,66,Black,NoPic,,SL,
P9094276-SW-73.JPG,Southwest Channel,24.61915,-82.920517,73,Blue,Light,3,,
P9094168-SW-76.JPG,Southwest Channel,24.61915,-82.920517,76,Blue,Light,3,,
P9093904-SW-50.JPG,Southwest Channel,24.61915,-82.920517,50,Blue,Light,3,,
P9093869-SW-152.JPG,Southwest Channel,24.61915,-82.920517,152,Blue,Light,3,,
P9093694-SW-142.JPG,Southwest Channel,24.61915,-82.920517,142,Blue,Light,3,,
P9093533-SW-40.JPG,Southwest Channel,24.61915,-82.920517,40,Blue,Light,3,,
P9093364-SW-85.JPG,Southwest Channel,24.61915,-82.920517,85,Blue,Light,3,,
P9093326-SW-148.JPG,Southwest Channel,24.61915,-82.920517,148,Blue,Light,3,,
P9093286-SW-173.JPG,Southwest Channel,24.61915,-82.920517,173,Blue,Light,3,,
P9093194-SW-175.JPG,Southwest Channel,24.61915,-82.920517,175,Blue,Light,3,,
P9093019-SW-160.JPG,Southwest Channel,24.61915,-82.920517,160,Blue,Light,3,,
P9092289-SW-71.JPG,Southwest Channel,24.61915,-82.920517,71,Blue,Light,3,,
P9092251-SW-109.JPG,Southwest Channel,24.61915,-82.920517,109,Blue,Light,3,,
P9091893-SW-127.JPG,Southwest Channel,24.61915,-82.920517,127,Blue,Light,3,,
P9091693-SW-135.JPG,Southwest Channel,24.61915,-82.920517,135,Blue,Light,3,,
P9091688-SW-120.JPG,Southwest Channel,24.61915,-82.920517,120,Blue,Light,3,,
P9091611-SW-123.JPG,Southwest Channel,24.61915,-82.920517,123,Blue,Light,3,,
P9091527-SW-134.JPG,Southwest Channel,24.61915,-82.920517,134,Blue,Light,3,,
P9091214-SW-14.JPG,Southwest Channel,24.61915,-82.920517,14,Blue,Light,3,,
P9091147-SW-13.JPG,Southwest Channel,24.61915,-82.920517,13,Blue,Light,3,,
P9090915-SW-48.JPG,Southwest Channel,24.61915,-82.920517,48,Blue,Light,3,,
P9090872-SW-129.JPG,Southwest Channel,24.61915,-82.920517,129,Blue,Light,3,,
P9090824-SW-11.JPG,Southwest Channel,24.61915,-82.920517,11,Blue,Light,3,,
P9090637-SW-3 .JPG,Southwest Channel,24.61915,-82.920517,3,Blue,Light,3,,
P9090497-SW-171.JPG,Southwest Channel,24.61915,-82.920517,171,Blue,Light,3,,
P9090480-SW-44.JPG,Southwest Channel,24.61915,-82.920517,44,Blue,Light,3,,
P9090366-SW-43.JPG,Southwest Channel,24.61915,-82.920517,43,Blue,Light,3,,
P9094323-SW-144.JPG,Southwest Channel,24.61915,-82.920517,144,Blue,Moderate,4,,
P9094233-SW-75.JPG,Southwest Channel,24.61915,-82.920517,75,Blue,Moderate,4,,
P9093962-SW-145.JPG,Southwest Channel,24.61915,-82.920517,145,Blue,Moderate,4,,
P9093931-SW-143.JPG,Southwest Channel,24.61915,-82.920517,143,Blue,Moderate,4,,
P9093929-SW-51.JPG,Southwest Channel,24.61915,-82.920517,51,Blue,Moderate,4,,
P9093751-SW-150.JPG,Southwest Channel,24.61915,-82.920517,150,Blue,Moderate,4,,
P9093638-SW-149.JPG,Southwest Channel,24.61915,-82.920517,149,Blue,Moderate,4,,
P9093464-SW-87.JPG,Southwest Channel,24.61915,-82.920517,87,Blue,Moderate,4,,
P9093421-SW-140.JPG,Southwest Channel,24.61915,-82.920517,140,Blue,Moderate,4,,
P9093303-SW-139.JPG,Southwest Channel,24.61915,-82.920517,139,Blue,Moderate,4,,
P9093207-SW-147.JPG,Southwest Channel,24.61915,-82.920517,147,Blue,Moderate,4,,
P9093146-SW-174.JPG,Southwest Channel,24.61915,-82.920517,174,Blue,Moderate,4,,
P9093131-SW-138.JPG,Southwest Channel,24.61915,-82.920517,138,Blue,Moderate,4,,
P9093071-SW-176.JPG,Southwest Channel,24.61915,-82.920517,176,Blue,Moderate,4,,
P9092859-SW-154.JPG,Southwest Channel,24.61915,-82.920517,154,Blue,Moderate,4,,
P9092789-SW-179.JPG,Southwest Channel,24.61915,-82.920517,179,Blue,Moderate,4,,
P9092779-SW-102.JPG,Southwest Channel,24.61915,-82.920517,102,Blue,Moderate,4,,
P9092671-SW-178.JPG,Southwest Channel,24.61915,-82.920517,178,Blue,Moderate,4,,
P9092463-SW-98.JPG,Southwest Channel,24.61915,-82.920517,98,Blue,Moderate,4,,
P9092377-SW-166.JPG,Southwest Channel,24.61915,-82.920517,166,Blue,Moderate,4,,
P9092348-SW-177.JPG,Southwest Channel,24.61915,-82.920517,177,Blue,Moderate,4,,
P9092234-SW-97.JPG,Southwest Channel,24.61915,-82.920517,97,Blue,Moderate,4,,
P9092220-SW-165.JPG,Southwest Channel,24.61915,-82.920517,165,Blue,Moderate,4,,
P9092117-SW-108.JPG,Southwest Channel,24.61915,-82.920517,108,Blue,Moderate,4,,
P9091946-SW-106.JPG,Southwest Channel,24.61915,-82.920517,106,Blue,Moderate,4,,
P9091893-SW-65.JPG,Southwest Channel,24.61915,-82.920517,65,Blue,Moderate,4,,
P9091868-SW-105.JPG,Southwest Channel,24.61915,-82.920517,105,Blue,Moderate,4,,
P9091742-SW-162.JPG,Southwest Channel,24.61915,-82.920517,162,Blue,Moderate,4,,
P9091690-SW-161.JPG,Southwest Channel,24.61915,-82.920517,161,Blue,Moderate,4,,
P9091681-SW-126.JPG,Southwest Channel,24.61915,-82.920517,126,Blue,Moderate,4,,
P9091435-SW-122.JPG,Southwest Channel,24.61915,-82.920517,122,Blue,Moderate,4,,
P9091281-SW-131.JPG,Southwest Channel,24.61915,-82.920517,131,Blue,Moderate,4,,
P9091277-SW-29.JPG,Southwest Channel,24.61915,-82.920517,29,Blue,Moderate,4,,
P9091207-SW-26.JPG,Southwest Channel,24.61915,-82.920517,26,Blue,Moderate,4,,
P9091111-SW-130.JPG,Southwest Channel,24.61915,-82.920517,130,Blue,Moderate,4,,
P9090987-SW-12.JPG,Southwest Channel,24.61915,-82.920517,12,Blue,Moderate,4,,
P9090916-SW-6.JPG,Southwest Channel,24.61915,-82.920517,6,Blue,Moderate,4,,
P9090869-SW-5.JPG,Southwest Channel,24.61915,-82.920517,5,Blue,Moderate,4,,
P9090714-SW-21.JPG,Southwest Channel,24.61915,-82.920517,21,Blue,Moderate,4,,
P9090646-SW-10.JPG,Southwest Channel,24.61915,-82.920517,10,Blue,Moderate,4,,
P9090614-SW-45.JPG,Southwest Channel,24.61915,-82.920517,45,Blue,Moderate,4,,
P9090273-SW-42.JPG,Southwest Channel,24.61915,-82.920517,42,Blue,Moderate,4,,
P9090207-SW-63.JPG,Southwest Channel,24.61915,-82.920517,63,Blue,Moderate,4,,
P9090099-SW-169.JPG,Southwest Channel,24.61915,-82.920517,169,Blue,Moderate,4,,
P9090056-SW-113.JPG,Southwest Channel,24.61915,-82.920517,113,Blue,Moderate,4,,
P9090026-SW-41.JPG,Southwest Channel,24.61915,-82.920517,41,Blue,Moderate,4,,
P9092088-SW-164.JPG,Southwest Channel,24.61915,-82.920517,164,Blue,Moderate,4,,
P9094119-SW-78.JPG,Southwest Channel,24.61915,-82.920517,78,Blue,Heavy,5,,
P9094067-SW-79.JPG,Southwest Channel,24.61915,-82.920517,79,Blue,Heavy,5,,
P9094010-SW-80.JPG,Southwest Channel,24.61915,-82.920517,80,Blue,Heavy,5,,
P9093962-SW-54.JPG,Southwest Channel,24.61915,-82.920517,54,Blue,Heavy,5,,
P9093835-SW-33.JPG,Southwest Channel,24.61915,-82.920517,33,Blue,Heavy,5,,
P9093470-SW-88.JPG,Southwest Channel,24.61915,-82.920517,88,Blue,Heavy,5,,
P9093000-SW-180.JPG,Southwest Channel,24.61915,-82.920517,180,Blue,Heavy,5,,
P9092812-SW-153.JPG,Southwest Channel,24.61915,-82.920517,153,Blue,Heavy,5,,
P9092159-SW-128.JPG,Southwest Channel,24.61915,-82.920517,128,Blue,Heavy,5,,
P9092037-SW-70.JPG,Southwest Channel,24.61915,-82.920517,70,Blue,Heavy,5,,
P9091989-SW-163.JPG,Southwest Channel,24.61915,-82.920517,163,Blue,Heavy,5,,
P9091731-SW-89.JPG,Southwest Channel,24.61915,-82.920517,89,Blue,Heavy,5,,
P9091590-SW-16.JPG,Southwest Channel,24.61915,-82.920517,16,Blue,Heavy,5,,
P9091558-SW-90.JPG,Southwest Channel,24.61915,-82.920517,90,Blue,Heavy,5,,
P9091439-SW-133.JPG,Southwest Channel,24.61915,-82.920517,133,Blue,Heavy,5,,
P9091393-SW-94.JPG,Southwest Channel,24.61915,-82.920517,94,Blue,Heavy,5,,
P9091182-SW-95.JPG,Southwest Channel,24.61915,-82.920517,95,Blue,Heavy,5,,
P9091032-SW-96.JPG,Southwest Channel,24.61915,-82.920517,96,Blue,Heavy,5,,
P9090734-SW-47.JPG,Southwest Channel,24.61915,-82.920517,47,Blue,Heavy,5,,
P9090602-SW-20.JPG,Southwest Channel,24.61915,-82.920517,20,Blue,Heavy,5,,
P9090453-SW-118.JPG,Southwest Channel,24.61915,-82.920517,118,Blue,Heavy,5,,
P9090414-SW-170.JPG,Southwest Channel,24.61915,-82.920517,170,Blue,Heavy,5,,
P9090236-SW-64.JPG,Southwest Channel,24.61915,-82.920517,64,Blue,Heavy,5,,
P9090054-SW-59.JPG,Southwest Channel,24.61915,-82.920517,59,Blue,Moderate,4,,
P9091353-SW-15.JPG,Southwest Channel,24.61915,-82.920517,15,Blue,Moderate,4,,
P9093598-SW-141.JPG,Southwest Channel,24.61915,-82.920517,141,Blue,Moderate,4,,
P9092550-SW-99.JPG,Southwest Channel,24.61915,-82.920517,99,Blue,Bleached,1,,
P9090328-SW-116.JPG,Southwest Channel,24.61915,-82.920517,116,Blue,Bleached,1,,
P9094419-SW-168.JPG,Southwest Channel,24.61915,-82.920517,168,Blue,Recently Dead,2,,
P9090523-SW-19.JPG,Southwest Channel,24.61915,-82.920517,19,Blue,Recently Dead,2,,
MF,Southwest Channel,24.61915,-82.920517,60,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,58,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,57,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,61,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,62,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,17,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,18,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,132,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,136,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,110,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,111,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,112,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,137,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,167,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,159,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,83,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,84,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,34,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,39,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,53,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,55,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,56,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,77,Blue,MissingFrag,,,
MF,Southwest Channel,24.61915,-82.920517,74,Blue,MissingFrag,,,
